,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
campsite,1.0112262082928314,0.4599206729909459,0.06498028957191586,1.0869952865117138,0.07695842460729559,-0.02169567747811104,-0.284760163640872,-0.5114964662992263,-0.25047642597771036,0.772315377538358,0.27734394059873757,-0.4288701998690954,-0.5330703410588137,-0.6288616467277008,0.5177918779236961,0.3222873467598753,-0.3076031688907213,-0.07803777987725052,0.6077549158916633,0.20326226712071302
staircase,1.5182788456409901,-0.11195230906299058,1.059406695717544,-1.1264319450248041,-0.35315218510630575,0.3496796444267518,0.16747692797743458,0.7588103557474154,-0.5164115449273484,0.06499377563414888,0.20233294962582277,0.15202572563567854,0.3221937292829461,-0.43172604916783647,-0.25292328388933044,0.3636247959491322,-0.08302748994711356,-0.03858721455481798,-0.004627748003108132,0.2022169833137164
pasture,0.41961196302086307,0.7091941926132981,0.16825801315979333,1.3771335373106592,0.7039761329264708,0.07105023254171927,-0.13431005295424783,-0.4211923193664706,-0.3739743238602072,0.025582625036070675,0.2594723706926664,0.41899296854515866,0.31852555923637715,-0.32886899771347805,-0.15070839710764525,0.42359105473102693,0.05463927810377772,0.12780296918660228,-0.16564641704152652,-0.07998300137274676
carrousel,0.025249919828547112,0.09077926912460936,0.058831949212394194,-0.3090710935738569,0.014468767154531947,-0.17901931949535396,-0.34456476971288363,-0.06783926026431997,0.06164781794779325,-0.22493733893400536,0.4765243370116304,0.4754160924466152,0.13365326586916132,-0.003090424218216977,0.1670421666101465,-0.046373103417173,-0.2402181444702285,0.45135143637007014,-0.09417250611795369,-0.29554973637979925
sky,0.07708799001517586,0.6365036911085642,0.3464796152629934,-0.12043822543623534,-0.047315293472246736,0.3551237007032389,0.015083252704501731,-0.29225674468033863,-0.8125570464396359,-0.3302240900902764,0.14276740381048583,-0.14736223836594972,0.030845304521834777,-0.015868776052378,-0.07927235419842746,0.17959671892943105,0.4512212324773299,-0.01892979914628935,-0.662610078803561,-0.39181632938435434
beauty_salon,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257
road.n.01,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257
reception,-0.18395673633052032,-0.5428288795842727,0.18131226504628134,-0.6028251815192085,0.2551031815057298,-0.31343532717909467,-0.3077046559589795,-0.500744921429878,0.060360607340758494,0.4326044083485085,-0.16248604736867894,-0.19721780895037527,0.40409063971963033,-0.32199213466341303,0.22342116364678033,0.12679873729869967,-0.2812292981748409,-0.37150284904778097,-0.3352010981949726,-0.30005972648620366
home_theater,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257
tower,0.7984193031267004,0.25797022355449534,-0.13850775707768054,-1.1300147730993715,0.15945854671048695,0.2773929906573164,0.7071494003910777,0.30654424327662105,-0.20870342749275164,-0.7023305028719886,0.9356754469724551,-0.15487968081549874,0.26350593193486493,-0.4844206470298274,-0.3443072401676165,-0.4187445905170419,0.5004239148211187,-0.24463366212200396,-0.2988813301708271,0.09770093399985035
parking_lot,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257
rumpus_room.n.01,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257
rainforest,0.5788323769542707,0.8160157381570275,0.3716241990761732,0.5384009976771278,-0.4108431298249709,-0.9323690628440076,-0.1352399573776308,-0.8245147063319337,-0.5710642331494772,-1.0955036296416738,-0.6234648168695692,0.20780796356541834,-0.5604687811789292,-0.15204292659293847,-0.4851823205386642,0.5365056722615443,0.6992966196234676,-0.14277559062219122,0.2431283471643928,0.7511609150083004
beer_garden,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257
dining.n.01,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257
desert,0.09666451581264711,0.792466019706301,0.14271736136903915,0.4668712704532244,0.006138672903634552,-0.3007383843294571,-0.2251056716495371,-0.6292464664033929,-1.262992070489075,0.11572062670539532,-0.13479686589670176,0.21374605155713233,-0.19388351451754507,0.6989137851202193,0.3799252461045491,-0.05458938057544138,0.1897171173089672,-0.18626994555593654,-0.3323891848462,-0.0029577285468973258
elevator,0.8604128469009161,-0.76421116786311,0.6213436213412288,-0.9003117698203342,0.027163932795952618,0.6497808593060052,0.7427232722970883,0.2807083617334035,-0.2471988064249743,-0.24849893630720665,0.2224312741249123,0.38760524257542545,-0.22349502230682514,-0.4297553989207797,0.04758610852113405,-0.44578321250768177,0.1455712728310953,-0.20713155793231766,-0.1912760233228719,0.1506178418353069
river,0.754043930670101,1.7836530343658745,-0.016421256439187286,0.12006514853522406,-0.4078160573733655,0.3473482615022493,-0.0007599128657862138,0.30443573141985664,0.2404428688848006,0.7216710931468274,-0.7268851233915196,0.27734450743968747,0.058208715680008266,-0.1536355473821765,-0.156199845131055,-0.11361361919006129,0.6355130855529533,0.041093167581435726,0.23869572933249072,-0.530360527911833
stadium,0.6413221762743081,-0.014316892254461514,-0.7529787455025385,-1.1529794719954158,1.2133799491187245,0.0097557054953448,0.013558888525062181,-0.6506125933257976,0.15972485599645864,0.2996159129771866,0.1095655660608452,0.27454639570034006,-0.8752167072948033,0.20433909440293804,0.31045903932779095,-0.11085550675958555,-0.14822922446466325,-0.5668504701826678,0.10000864331745749,-0.4766676330117902
music.n.04,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257
discotheque,0.7836121954065705,-0.8369579285871248,-0.7202937481831482,-0.6285759220339228,-0.7204853188831871,-0.30377018869741146,-0.5750977173420954,-0.4604447731185168,-0.6231794761019234,0.4610249323389024,0.20235866878729486,0.08363195689816062,-0.48247559575927523,0.803176695763332,-0.5050092203845071,0.18023898546436898,0.14923222641748557,-0.5350261444851243,0.1223421449644763,0.8590441431411542
landfill,0.7090112914246317,0.6364412264292447,-0.7970131800775064,0.9372252619855828,0.638803867062116,0.11814624728190556,1.1128427190561665,0.12395472272717466,0.5920487256394242,0.014931272459465305,0.04098107157833798,0.194405009764515,-0.35031878088150725,0.7649807390348147,0.11470229358611378,-0.26339064869808876,-0.2627054604768619,-0.21613855619635633,-0.13620533374002805,0.7306499470330009
harbor,0.4536088055871192,0.8051995029804311,-0.468398817524225,-0.39638393143781087,-0.6186462558456164,-0.056481790065622595,0.16328431369651997,-0.3352219101043412,0.4704563174982123,0.44769696141819093,0.0841921566544063,-0.8142782334053118,0.14907690685535166,0.43671311731341445,0.11350345468102604,0.003469332042405066,0.08144467693271852,0.1340640630767906,0.1460183824265932,-0.5710955081294686
sandbox,0.39650573593781346,0.054934199385496194,0.7675372033816297,0.225832755534422,0.2802343907576131,-0.22790009563834182,-0.42402464304950666,0.2534112539345753,0.1480461652383601,-0.9780880953165803,0.4049475182096499,0.17308720442005146,-0.5416718190189102,1.0343206837622803,0.03229749779479471,-0.3856667456760985,0.0840773454403193,0.26941973516305867,0.022928036587499225,-0.0804634005054943
conference_center,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257
hotel,0.5019282363268857,-0.6849622145361877,-0.5653381192775391,-0.29175430750489706,-0.5235371699257316,-0.022252733843546174,0.27603072347509067,-0.5552579269812946,-0.24442372995107964,0.6736370061305802,0.06025256737511997,-0.2554485178967838,-0.9549554067383537,-0.47906567094611907,-0.03818111667752806,0.21584485711118487,0.3863105856321485,-0.8231292627547607,0.09582439149329337,0.19118934597749995
kennel,0.7961126957147858,-0.6197393527872994,-0.18406568779217222,1.121710717059059,0.3584172213290766,0.2699355127247153,0.4945424248340421,-0.569763289587456,0.4526220585886175,0.2078755426938658,1.0399584442442165,0.2156157581129261,-0.5642302826651224,0.13203453703877985,0.13973543838549823,0.10156637454079938,-0.345160171730264,0.3000002697897784,0.17900216164286176,0.08572802917997178
trench,0.51995082800582,0.8611081307475581,0.2809177575775818,0.03330186954644779,0.04744184897709073,0.3262161713509901,0.7293526028672199,0.5731285443786367,-0.32578883749175447,-0.005042990246246738,-0.28561947269724164,0.5254469306535011,0.21245569751505203,0.4808424334075678,0.025846156137368233,-0.12797560006376688,-0.13768825117865532,-0.2381533760968029,-0.07955979893374578,0.05459418587091738
science_museum,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257
forest.n.02,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257
swimming_hole,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257
escalator,0.5531865238478625,-0.31621230464703376,0.2559650493873813,-1.4312276902356014,-0.29856809551865565,1.1340354748965287,0.6098218182217561,0.23915112428297824,-0.5743163499167616,-0.7882310593318075,-0.26859959234858727,1.001570941860616,-0.6956047480808885,-0.45177160747826783,-0.09069985103263722,0.1554273233593848,-0.12841378826775393,0.2689510267150349,-0.05346695336588772,-0.04531005151251974
underwater,0.11833939315436953,1.105744718120942,0.5375574436419683,-0.19405232593084276,-0.7948518247889964,-0.3954907767525791,0.5661801404661806,-0.23669222882133456,0.3869118234212662,-0.12418777498862742,-0.2099886667974216,-0.07148509690059571,-0.47504050788176777,0.41366082540830085,0.2135127684558245,-0.29113320540611876,0.5007484979516179,-0.14717977672500987,-0.6311615407053863,-0.077224450237552
museum.n.01,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257
cabin.n.03,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257
lawn,0.5844430538467482,-0.0008440271660618776,0.5664035638778252,0.5241280749706428,0.7988219321372287,0.28392852419390574,-0.9604291859500422,-0.058845497764618,0.20330212789076013,-0.23699730928966697,-0.2707282500602158,-0.2861836011815363,0.08804354203914469,-0.15184535587874914,-0.01655722590311782,0.44209383768245175,-0.6592686522377862,-0.556827208759911,-0.8715680784561974,-0.08998822436586325
locker_room,0.31492975183964095,-0.7595318236693802,0.8849299927885574,0.020373487764640007,1.1646703031809202,0.20019216437624737,0.3676157178117884,-0.7700887398647118,-0.06915315330891052,1.0039541350916463,-0.5374925437480745,0.170018112914013,-0.21256211243895917,0.07328388756186023,0.4507870314041275,-0.8798918890131385,0.24367105819816232,0.5087634874988225,0.41115199024696697,-0.47049881096028434
butchery.n.02,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257
library,0.527218312386183,-0.6484319486917719,-0.16760901629012484,0.06278383354506833,0.44633815052662784,-0.5716543044326644,0.18813872618110594,0.3497624308577611,0.7087060843171761,-0.42140830382410455,-0.6760630627167263,-0.3246019693887991,0.00595156539885159,-0.16772681073931797,0.21106943093744499,0.6833068950062815,0.268305361249722,0.6168719702769649,-0.013035606877536245,0.09692691573938343
golf_course,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257
art_school,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257
ballroom,0.699850004920883,-0.9282067670471166,0.48648085344463976,-1.0542912954619905,0.38117109481508543,-0.2053008255028019,-0.23650339213399488,-0.5933644894489833,-0.08294211172007439,0.42420297230698495,-0.16517154373113258,0.062158525110260744,0.12496472573634375,-0.2751475954117302,0.1272488622098253,0.2708976385410177,0.5182113740472747,-0.4784218888934091,0.20660802325827912,0.133586371675278
chemistry_lab,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257
water_tower,0.15370105234233772,0.20524973092709578,0.0014816517233611378,-0.014237718365881467,0.15498925556200388,0.06712998340883683,-0.09923074142544216,0.08636634472539771,0.10405611444470694,-0.22627069905050642,0.23025399495317064,0.07733000776099179,0.29354129478618585,-0.1503403114472197,0.08642676154335514,-0.17720451429090273,-0.025690148619634468,-0.1267423225433923,0.06844406543385888,-0.015084679554120434
loading_dock,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257
nursery,0.5045710907606699,-0.4230197390757768,-0.23767357805942144,0.9201323449635819,0.039182884399743746,-0.7713155563541736,-0.19114002385227305,-0.07615781611797781,0.6302218748266356,-0.4680476392230863,-0.23871208835092494,0.35698006181852837,-0.1351380409661186,-0.2527515115110811,-1.0244540414887373,0.4124527946078983,-0.3194637665280285,0.1845166532542323,-0.3812983080488182,-0.15115610346645714
home_office,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257
pantry,0.767662201238848,-1.0825576871099232,0.0964951155882781,1.059814338811572,-0.3662300502789594,-0.022622552872648024,0.6366712530236763,0.530404819190755,0.7074031459121772,0.015778035089162454,-0.5542650524551181,0.023863330466265365,0.5917373829565674,-0.14370177621056748,0.16324028946580635,-0.18088304697871888,-0.14087005822254842,0.16593146015969124,0.2563228862659311,0.015509627832000973
plaza,1.1144772270136745,-0.06923052771769167,-0.6426900034017741,-1.0368466138270842,0.6366218569787121,0.3068472882328819,-0.7187952595478825,0.2654157111110685,-0.09178531567911481,-0.21293259207993417,-0.48871493715377634,0.061606280884034505,0.22447595928243838,0.0009742022926979479,0.32176837330432867,0.06642754118527905,0.002457108442378679,-0.5026153210258124,-0.0030455206832469234,0.041872204782409043
garden.n.03,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257
sauna,0.5935129685858397,-0.5625521706000575,0.6874582500605196,-0.169778174132622,-0.6723743720305857,-0.5160231016014484,-0.21798031988365443,-0.5835631005477044,-0.10662104992956893,0.42430324443716566,0.02698380424330331,0.1707697622678553,-0.4068664626720414,0.17224958427746592,0.10560444578890539,-0.6501025594316728,-0.4752322477504282,-0.44077817889483134,0.2868474787407435,-0.05534041842050898
hotel_room,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257
dig.n.01,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257
studio.n.01,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257
athletic_field,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257
bedroom,0.9279554355828845,-0.8533755615856224,0.9864728953830926,0.6930497395417704,-0.2698951985214007,-0.054582878133642036,0.23553257105828593,0.3781663903961596,0.09394156921151631,0.32729190078646825,0.392240432266647,-0.5017657174940054,-0.5029828581432674,0.025884006558800295,-0.6038634759083745,0.5100326613397644,0.3530572614223789,-0.19562144820445818,-0.10964801469161539,0.06621593844940912
rope_bridge,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257
army_base,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257
wet_bar,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257
palace,0.843843183118415,-0.04034461082402692,-0.24412188358228393,-0.6363952665923082,-0.057318474131657624,-1.2246568191675826,0.013698337824431445,0.12686722109576892,-0.7833742119815404,0.6126397806958215,0.309299029741861,-0.16821518532093227,-0.3831211465241364,-0.3406245850759211,-0.25508787088065993,0.2132262399246607,-0.2832510229145785,-0.3857339364522578,-0.11808628138902419,-0.14556147423679186
utility.n.06,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257
path.n.03,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257
bow_window,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257
berth,-0.260648790500579,0.15608514812598998,0.20233542433813964,-0.24028192040803134,-0.13314588320707174,0.025150139709192224,0.27784954891373853,-0.4108484901377632,0.4392972562635072,0.34251452875697463,0.055517891637184257,-0.02098946999136967,0.24437404996664525,-0.09030619072069787,0.3784371334668891,0.07512874850134577,-0.07034261566703866,-0.2663466974019401,0.8257721175758359,-0.32775579597109195
watering_hole,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257
clothing_store,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257
boat_deck,-0.7685738115476487,-0.001333122056799122,0.012789197712951554,-0.01236148936625443,0.0032547581615772845,0.008285186162353705,-0.0316941238403415,0.06919340824448159,0.01973582712796593,0.008172077832381507,0.02727630031873607,-0.009251715711611794,0.011722007087769819,-0.023988451926755857,-0.012934079749432396,-0.00691038415204704,-0.001898331645671795,-0.01582930633308499,0.026373685671530096,0.04690493750187257
igloo,1.0065283672452612,-0.07394319448008024,0.9446845565810481,0.14761439278990296,-0.19196952887250188,-0.8672015166658351,0.3112805044484914,-0.05406794259279057,-0.09942834707357619,-1.069544835503359,0.15923179172968907,0.2676083868588459,-0.9704826478451768,-0.33030341281504444,0.7872503612215302,-0.7202159082885371,-0.36351251137808044,-0.36713517753223307,0.7264884048116995,-0.4041805551306235
orchard,0.8038085588308816,0.21329638367371478,-0.49230802397029794,1.4674062289081455,0.203544601669391,-0.24127761955677343,-0.24454460618554108,0.021750582838956263,-0.22650692851853255,-0.1840204900733714,0.0741419944207744,0.46148226158779954,0.5796527810585977,-0.6692088506287451,-0.42076692644287234,0.06637674599294376,-0.07839866496159839,-0.2585160596603272,-0.3232461884103997,-0.13596370260087226
tundra,0.32400139870696915,1.1721376297816077,0.8804072318026352,0.8059081511442907,0.02607222075251188,-0.15940050990224688,0.12108805375855783,-0.7430404842668495,-0.7540401228308334,-1.0882631808129075,-0.6203661359202243,0.14578163403717262,-0.24976507052507937,0.22553982114067675,0.7518364802698303,0.059090878537470214,-0.5849135954791121,-0.22643426817791282,0.4480976853447479,-0.044027407933395935
courtyard,1.290629663197882,-0.4565747279146808,0.6247316926727413,-0.5436495879525788,0.3720178787106841,-0.2724488090208631,-1.0311345612942107,0.18994950374457079,-0.5614948426539582,0.17927527931016643,-0.2253220160863457,-0.01726383972919513,0.5563845651080207,-0.034042766438695936,-0.3719688606648988,0.06721397973981923,-0.06230059340757112,-0.314125220732381,-0.23071188517317348,0.09193222284878103
